Date,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating
01/03/16,2574,23,Male,C8,College,42059,18/01/16,29/02/16,1,1,0,1
01/07/16,2575,25,Male,C15,College,37888,06/07/16,,1,1,0,1
01/08/16,2575,25,Male,C15,College,37888,06/07/16,,1,1,0,1
01/09/16,2575,25,Male,C15,College,37888,06/07/16,22/09/16,1,1,242500,1
01/01/16,2576,28,Male,C25,Bachelor,80907,20/08/12,,2,2,654390,2
01/02/16,2576,28,Male,C25,Bachelor,80907,20/08/12,,2,2,700000,2
01/03/16,2576,28,Male,C25,Bachelor,80907,20/08/12,,2,2,565620,2
01/04/16,2576,28,Male,C25,Bachelor,80907,20/08/12,,2,2,145500,2
01/05/16,2576,28,Male,C25,Bachelor,80907,20/08/12,,2,2,200000,2
01/06/16,2576,28,Male,C25,Bachelor,80907,20/08/12,,2,2,500100,2
01/07/16,2576,28,Male,C25,Bachelor,80907,20/08/12,,2,2,248020,3
01/08/16,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,505580,3
01/09/16,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,1200000,3
01/10/16,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,750000,4
01/11/16,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,2190000,4
01/12/16,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,388700,4
01/01/17,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,479310,3
01/02/17,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,1482030,3
01/03/17,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,2770900,3
01/04/17,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,407400,3
01/05/17,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,481630,3
01/06/17,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,658100,3
01/07/17,2576,29,Male,C25,Bachelor,80907,20/08/12,,2,2,651500,3
01/08/17,2576,30,Male,C25,Bachelor,80907,20/08/12,,2,2,1094090,3
01/09/17,2576,30,Male,C25,Bachelor,80907,20/08/12,,2,2,358080,3
01/10/17,2576,30,Male,C25,Bachelor,80907,20/08/12,,2,2,527030,2
01/11/17,2576,30,Male,C25,Bachelor,80907,20/08/12,,2,2,151290,2
01/12/17,2576,30,Male,C25,Bachelor,80907,20/08/12,,2,2,177480,2
01/04/17,2577,28,Male,C13,Bachelor,50141,25/04/17,,2,2,0,1
01/05/17,2577,28,Male,C13,Bachelor,50141,25/04/17,,2,2,0,1
01/06/17,2577,28,Male,C13,Bachelor,50141,25/04/17,26/06/17,2,2,0,1
01/07/17,2578,25,Female,C3,Master,37046,13/07/17,,1,1,0,1
01/08/17,2578,25,Female,C3,Master,37046,13/07/17,,1,1,0,1
01/09/17,2578,25,Female,C3,Master,37046,13/07/17,,1,1,151720,1
01/10/17,2578,25,Female,C3,Master,37046,13/07/17,28/09/17,1,1,0,1
01/01/16,2579,46,Male,C23,Bachelor,50326,15/01/16,,2,2,0,3
01/02/16,2579,46,Male,C23,Bachelor,50326,15/01/16,,2,2,3507640,3
01/03/16,2579,46,Male,C23,Bachelor,50326,15/01/16,,2,2,758740,3
01/04/16,2579,46,Male,C23,Bachelor,50326,15/01/16,27/04/16,2,2,0,1
01/07/16,2581,42,Female,C29,Bachelor,29462,05/07/16,,1,1,0,1
01/08/16,2581,42,Female,C29,Bachelor,29462,05/07/16,,1,1,0,1
01/09/16,2581,42,Female,C29,Bachelor,29462,05/07/16,,1,1,102340,1
01/10/16,2581,42,Female,C29,Bachelor,29462,05/07/16,,1,1,0,2
01/11/16,2581,42,Female,C29,Bachelor,29462,05/07/16,,1,1,549830,2
01/12/16,2581,42,Female,C29,Bachelor,29462,05/07/16,,1,1,339940,2
01/01/17,2581,42,Female,C29,Bachelor,29462,05/07/16,,1,1,616880,2
01/02/17,2581,42,Female,C29,Bachelor,29462,05/07/16,,1,1,53200,2
01/03/17,2581,42,Female,C29,Bachelor,29462,05/07/16,,1,1,614560,2
01/04/17,2581,42,Female,C29,Bachelor,29462,05/07/16,,1,1,0,1
01/05/17,2581,42,Female,C29,Bachelor,29462,05/07/16,15/05/17,1,1,0,1
01/01/16,2582,44,Male,C16,College,18799,06/08/12,,1,1,651240,3
01/02/16,2582,44,Male,C16,College,18799,06/08/12,,1,1,595330,3
01/03/16,2582,44,Male,C16,College,18799,06/08/12,,1,1,1343760,3
01/04/16,2582,44,Male,C16,College,18799,06/08/12,,1,1,98520,2
01/05/16,2582,44,Male,C16,College,18799,06/08/12,,1,1,408000,2
01/06/16,2582,44,Male,C16,College,18799,06/08/12,,1,1,199870,2
01/07/16,2582,44,Male,C16,College,18799,06/08/12,,1,1,450140,3
01/08/16,2582,44,Male,C16,College,18799,06/08/12,,1,1,0,3
01/09/16,2582,44,Male,C16,College,18799,06/08/12,,1,1,595590,3
01/10/16,2582,45,Male,C16,College,18799,06/08/12,,1,1,313680,2
01/11/16,2582,45,Male,C16,College,18799,06/08/12,,1,1,213180,2
01/12/16,2582,45,Male,C16,College,18799,06/08/12,,1,1,300830,2
01/01/17,2582,45,Male,C16,College,18799,06/08/12,,1,1,684050,3
01/02/17,2582,45,Male,C16,College,18799,06/08/12,,1,1,516640,3
01/03/17,2582,45,Male,C16,College,18799,06/08/12,,1,1,2069380,3
01/04/17,2582,45,Male,C16,College,18799,06/08/12,,1,1,0,3
01/05/17,2582,45,Male,C16,College,18799,06/08/12,,1,1,266940,3
01/06/17,2582,45,Male,C16,College,18799,06/08/12,,1,1,847060,3
01/07/17,2582,45,Male,C16,College,18799,06/08/12,,1,1,301350,3
01/08/17,2582,45,Male,C16,College,18799,06/08/12,,1,1,636460,3
01/09/17,2582,45,Male,C16,College,18799,06/08/12,,1,1,421800,3
01/10/17,2582,46,Male,C16,College,18799,06/08/12,,1,1,0,1
01/11/17,2582,46,Male,C16,College,18799,06/08/12,15/11/17,1,1,0,1
01/05/17,2585,26,Male,C4,College,24676,17/05/17,,2,2,0,1
01/06/17,2585,26,Male,C4,College,24676,17/05/17,,2,2,0,1
01/07/17,2585,26,Male,C4,College,24676,17/05/17,,2,2,0,1
01/08/17,2585,26,Male,C4,College,24676,17/05/17,,2,2,0,1
01/09/17,2585,26,Male,C4,College,24676,17/05/17,20/09/17,2,2,0,1
01/01/16,2586,31,Female,C4,Bachelor,20983,30/10/15,,1,1,218240,2
01/02/16,2586,31,Female,C4,Bachelor,20983,30/10/15,,1,1,394800,2
01/03/16,2586,31,Female,C4,Bachelor,20983,30/10/15,,1,1,454780,2
01/04/16,2586,31,Female,C4,Bachelor,20983,30/10/15,,1,1,117020,1
01/05/16,2586,31,Female,C4,Bachelor,20983,30/10/15,23/05/16,1,1,0,1
01/07/17,2587,35,Male,C7,Master,53902,20/07/17,,2,2,0,1
01/08/17,2587,35,Male,C7,Master,53902,20/07/17,,2,2,0,1
01/09/17,2587,35,Male,C7,Master,53902,20/07/17,,2,2,0,1
01/10/17,2587,35,Male,C7,Master,53902,20/07/17,,2,2,1211230,3
01/11/17,2587,35,Male,C7,Master,53902,20/07/17,,2,2,0,3
01/12/17,2587,35,Male,C7,Master,53902,20/07/17,,2,2,519400,3
01/02/17,2588,31,Female,C28,Bachelor,18469,13/02/17,,1,1,0,1
01/03/17,2588,31,Female,C28,Bachelor,18469,13/02/17,,1,1,0,1
01/04/17,2588,31,Female,C28,Bachelor,18469,13/02/17,,1,1,0,1
01/05/17,2588,31,Female,C28,Bachelor,18469,13/02/17,15/05/17,1,1,0,1
01/06/16,2589,33,Female,C23,Master,52222,06/06/16,,1,1,0,1
01/07/16,2589,33,Female,C23,Master,52222,06/06/16,,1,1,0,2
01/08/16,2589,33,Female,C23,Master,52222,06/06/16,,1,1,242810,2
01/09/16,2589,34,Female,C23,Master,52222,06/06/16,,1,1,585710,2
01/10/16,2589,34,Female,C23,Master,52222,06/06/16,,1,1,0,2
01/11/16,2589,34,Female,C23,Master,52222,06/06/16,,1,1,378520,2
01/12/16,2589,34,Female,C23,Master,52222,06/06/16,,1,1,260860,2
01/01/17,2589,34,Female,C23,Master,52222,06/06/16,,1,1,200000,1
01/02/17,2589,34,Female,C23,Master,52222,06/06/16,20/02/17,1,1,350000,1
01/05/17,2590,28,Male,C11,College,53554,03/05/17,,2,2,0,1
01/06/17,2590,28,Male,C11,College,53554,03/05/17,,2,2,0,1
01/07/17,2590,28,Male,C11,College,53554,03/05/17,,2,2,0,1
01/08/17,2590,28,Male,C11,College,53554,03/05/17,29/07/17,2,2,0,1
01/01/16,2592,35,Male,C20,Master,21364,17/06/15,,1,1,0,1
01/02/16,2592,36,Male,C20,Master,21364,17/06/15,,1,1,250000,1
01/03/16,2592,36,Male,C20,Master,21364,17/06/15,,1,1,0,1
01/04/16,2592,36,Male,C20,Master,21364,17/06/15,21/04/16,1,1,0,1
01/01/16,2593,34,Male,C3,College,76805,25/04/13,,1,3,1293650,3
01/02/16,2593,34,Male,C3,College,76805,25/04/13,,1,3,2114050,3
01/03/16,2593,34,Male,C3,College,76805,25/04/13,,1,3,2832400,3
01/04/16,2593,34,Male,C3,College,76805,25/04/13,,1,3,450710,3
01/05/16,2593,34,Male,C3,College,76805,25/04/13,,1,3,562290,3
01/06/16,2593,34,Male,C3,College,76805,25/04/13,,1,3,222590,3
01/07/16,2593,34,Male,C3,College,76805,25/04/13,,1,3,1025460,2
01/08/16,2593,34,Male,C3,College,76805,25/04/13,,1,3,196620,2
01/09/16,2593,34,Male,C3,College,76805,25/04/13,,1,3,181800,2
01/10/16,2593,34,Male,C3,College,76805,25/04/13,,1,3,1125930,3
01/11/16,2593,35,Male,C3,College,76805,25/04/13,,1,3,674620,3
01/12/16,2593,35,Male,C3,College,76805,25/04/13,,1,3,312800,3
01/01/17,2593,35,Male,C3,College,76805,25/04/13,,1,3,769000,3
01/02/17,2593,35,Male,C3,College,76805,25/04/13,,1,3,522610,3
01/03/17,2593,35,Male,C3,College,76805,25/04/13,,1,3,2837820,3
01/04/17,2593,35,Male,C3,College,76805,25/04/13,,1,3,0,2
01/05/17,2593,35,Male,C3,College,76805,25/04/13,,1,3,400000,2
01/06/17,2593,35,Male,C3,College,76805,25/04/13,,1,3,150500,2
01/07/17,2593,35,Male,C3,College,76805,25/04/13,,1,3,0,1
01/08/17,2593,35,Male,C3,College,76805,25/04/13,29/07/17,1,3,0,1
01/01/16,2594,32,Male,C21,Bachelor,131568,23/07/12,,1,4,1111780,2
01/02/16,2594,32,Male,C21,Bachelor,131568,23/07/12,,1,4,1934380,2
01/03/16,2594,32,Male,C21,Bachelor,131568,23/07/12,,1,4,3013160,2
01/04/16,2594,32,Male,C21,Bachelor,131568,23/07/12,,1,4,327460,2
01/05/16,2594,32,Male,C21,Bachelor,131568,23/07/12,,1,4,349450,2
01/06/16,2594,32,Male,C21,Bachelor,131568,23/07/12,,1,4,114960,2
01/07/16,2594,32,Male,C21,Bachelor,131568,23/07/12,,1,4,628380,2
01/08/16,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,1412380,2
01/09/16,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,515980,2
01/10/16,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,382100,2
01/11/16,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,683740,2
01/12/16,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,387510,2
01/01/17,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,2705950,2
01/02/17,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,620120,2
01/03/17,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,2400130,2
01/04/17,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,405330,2
01/05/17,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,501760,2
01/06/17,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,502460,2
01/07/17,2594,33,Male,C21,Bachelor,131568,23/07/12,,1,4,378060,2
01/08/17,2594,34,Male,C21,Bachelor,131568,23/07/12,,1,4,788690,2
01/09/17,2594,34,Male,C21,Bachelor,131568,23/07/12,,1,4,821800,2
01/10/17,2594,34,Male,C21,Bachelor,131568,23/07/12,,1,4,524390,2
01/11/17,2594,34,Male,C21,Bachelor,131568,23/07/12,,1,4,1082660,2
01/12/17,2594,34,Male,C21,Bachelor,131568,23/07/12,,1,4,1384180,2
01/01/16,2595,35,Female,C18,College,111600,12/11/12,,2,4,884950,1
01/02/16,2595,36,Female,C18,College,111600,12/11/12,,2,4,392460,1
01/03/16,2595,36,Female,C18,College,111600,12/11/12,,2,4,1800000,1
01/04/16,2595,36,Female,C18,College,111600,12/11/12,,2,4,194000,1
01/05/16,2595,36,Female,C18,College,111600,12/11/12,,2,4,195500,1
01/06/16,2595,36,Female,C18,College,111600,12/11/12,,2,4,100390,1
01/07/16,2595,36,Female,C18,College,111600,12/11/12,,2,4,934920,2
01/08/16,2595,36,Female,C18,College,111600,12/11/12,,2,4,453470,2
01/09/16,2595,36,Female,C18,College,111600,12/11/12,12/09/16,2,4,401090,2
01/10/16,2596,32,Male,C20,Master,69003,28/09/16,,3,3,0,1
01/11/16,2596,32,Male,C20,Master,69003,28/09/16,,3,3,155280,1
01/12/16,2596,32,Male,C20,Master,69003,28/09/16,,3,3,0,1
01/01/17,2596,33,Male,C20,Master,69003,28/09/16,,3,3,770400,2
01/02/17,2596,33,Male,C20,Master,69003,28/09/16,,3,3,1119440,2
01/03/17,2596,33,Male,C20,Master,69003,28/09/16,,3,3,1693640,2
01/04/17,2596,33,Male,C20,Master,69003,28/09/16,,3,3,1000000,4
01/05/17,2596,33,Male,C20,Master,69003,28/09/16,,3,3,605480,4
01/06/17,2596,33,Male,C20,Master,69003,28/09/16,,3,3,858040,4
01/07/17,2596,33,Male,C20,Master,69003,28/09/16,,3,3,663340,3
01/08/17,2596,33,Male,C20,Master,69003,28/09/16,,3,3,361310,3
01/09/17,2596,33,Male,C20,Master,69003,28/09/16,,3,3,1661320,3
01/10/17,2596,33,Male,C20,Master,69003,28/09/16,,3,3,532110,2
01/11/17,2596,33,Male,C20,Master,69003,28/09/16,,3,3,653560,2
01/12/17,2596,33,Male,C20,Master,69003,28/09/16,21/12/17,3,3,0,2
01/01/16,2597,33,Female,C3,Master,85254,14/08/13,,1,2,1098550,2
01/02/16,2597,33,Female,C3,Master,85254,14/08/13,,1,2,484900,2
01/03/16,2597,33,Female,C3,Master,85254,14/08/13,,1,2,708140,2
01/04/16,2597,33,Female,C3,Master,85254,14/08/13,,1,2,594850,3
01/05/16,2597,33,Female,C3,Master,85254,14/08/13,,1,2,0,3
01/06/16,2597,33,Female,C3,Master,85254,14/08/13,,1,2,499030,3
01/07/16,2597,34,Female,C3,Master,85254,14/08/13,,1,2,515610,2
01/08/16,2597,34,Female,C3,Master,85254,14/08/13,,1,2,101830,2
01/09/16,2597,34,Female,C3,Master,85254,14/08/13,,1,2,318860,2
01/10/16,2597,34,Female,C3,Master,85254,14/08/13,,1,2,696010,2
01/11/16,2597,34,Female,C3,Master,85254,14/08/13,,1,2,545380,2
01/12/16,2597,34,Female,C3,Master,85254,14/08/13,,1,2,150090,2
01/01/17,2597,34,Female,C3,Master,85254,14/08/13,,1,2,809710,2
01/02/17,2597,34,Female,C3,Master,85254,14/08/13,,1,2,1311340,2
01/03/17,2597,34,Female,C3,Master,85254,14/08/13,,1,2,604910,2
01/04/17,2597,34,Female,C3,Master,85254,14/08/13,,1,2,250650,3
01/05/17,2597,34,Female,C3,Master,85254,14/08/13,,1,2,505190,3
01/06/17,2597,34,Female,C3,Master,85254,14/08/13,,1,2,956540,3
01/07/17,2597,35,Female,C3,Master,85254,14/08/13,,1,2,493240,3
01/08/17,2597,35,Female,C3,Master,85254,14/08/13,,1,2,503030,3
01/09/17,2597,35,Female,C3,Master,85254,14/08/13,,1,2,961800,3
01/10/17,2597,35,Female,C3,Master,85254,14/08/13,,1,2,200070,3
01/11/17,2597,35,Female,C3,Master,85254,14/08/13,,1,2,1574330,3
01/12/17,2597,35,Female,C3,Master,85254,14/08/13,,1,2,101320,3
01/09/16,2598,36,Female,C20,Master,102822,20/09/16,,3,3,0,1
01/10/16,2598,36,Female,C20,Master,102822,20/09/16,,3,3,0,1
01/11/16,2598,36,Female,C20,Master,102822,20/09/16,05/11/16,3,3,0,1
01/01/16,2599,26,Male,C7,Bachelor,33058,18/12/15,,1,1,119760,3
01/02/16,2599,26,Male,C7,Bachelor,33058,18/12/15,,1,1,749100,3
01/03/16,2599,26,Male,C7,Bachelor,33058,18/12/15,,1,1,1499000,3
01/04/16,2599,26,Male,C7,Bachelor,33058,18/12/15,,1,1,0,2
01/05/16,2599,26,Male,C7,Bachelor,33058,18/12/15,,1,1,368200,2
01/06/16,2599,26,Male,C7,Bachelor,33058,18/12/15,30/05/16,1,1,0,2
01/01/16,2600,41,Female,C14,College,26460,24/05/12,,2,2,100200,3
01/02/16,2600,41,Female,C14,College,26460,24/05/12,,2,2,534440,3
01/03/16,2600,42,Female,C14,College,26460,24/05/12,,2,2,2249010,3
01/04/16,2600,42,Female,C14,College,26460,24/05/12,,2,2,174600,2
01/05/16,2600,42,Female,C14,College,26460,24/05/12,,2,2,100260,2
01/06/16,2600,42,Female,C14,College,26460,24/05/12,,2,2,220120,2
01/07/16,2600,42,Female,C14,College,26460,24/05/12,,2,2,402140,1
01/08/16,2600,42,Female,C14,College,26460,24/05/12,,2,2,0,1
01/09/16,2600,42,Female,C14,College,26460,24/05/12,23/09/16,2,2,0,1
01/07/16,2601,36,Male,C4,College,17566,28/06/16,,1,1,0,1
01/08/16,2601,37,Male,C4,College,17566,28/06/16,,1,1,0,1
01/09/16,2601,37,Male,C4,College,17566,28/06/16,,1,1,0,1
01/10/16,2601,37,Male,C4,College,17566,28/06/16,05/10/16,1,1,0,1
01/01/16,2602,24,Male,C24,College,15482,06/01/16,,1,1,484970,2
01/02/16,2602,24,Male,C24,College,15482,06/01/16,,1,1,300000,2
01/03/16,2602,25,Male,C24,College,15482,06/01/16,,1,1,523600,2
01/04/16,2602,25,Male,C24,College,15482,06/01/16,,1,1,0,1
01/05/16,2602,25,Male,C24,College,15482,06/01/16,,1,1,0,1
01/06/16,2602,25,Male,C24,College,15482,06/01/16,,1,1,0,1
01/07/16,2602,25,Male,C24,College,15482,06/01/16,30/06/16,1,1,0,1
01/10/16,2603,36,Female,C5,Master,50158,03/10/16,,2,2,0,1
01/11/16,2603,37,Female,C5,Master,50158,03/10/16,,2,2,0,1
01/12/16,2603,37,Female,C5,Master,50158,03/10/16,,2,2,0,1
01/01/17,2603,37,Female,C5,Master,50158,03/10/16,,2,2,0,1
01/02/17,2603,37,Female,C5,Master,50158,03/10/16,11/02/17,2,2,0,1
01/01/16,2604,39,Female,C2,Master,110829,19/07/10,,2,3,206160,1
01/02/16,2604,39,Female,C2,Master,110829,19/07/10,,2,3,324920,1
01/03/16,2604,39,Female,C2,Master,110829,19/07/10,,2,3,364670,1
01/04/16,2604,39,Female,C2,Master,110829,19/07/10,,2,3,0,1
01/05/16,2604,39,Female,C2,Master,110829,19/07/10,04/05/16,2,3,0,1
01/03/17,2605,41,Male,C8,Bachelor,99300,20/03/17,,3,3,0,1
01/04/17,2605,41,Male,C8,Bachelor,99300,20/03/17,,3,3,0,1
01/05/17,2605,41,Male,C8,Bachelor,99300,20/03/17,,3,3,0,1
01/06/17,2605,41,Male,C8,Bachelor,99300,20/03/17,,3,3,0,1
01/07/17,2605,41,Male,C8,Bachelor,99300,20/03/17,28/06/17,3,3,0,1
01/01/16,2606,24,Male,C8,College,21993,01/06/15,,1,1,101950,1
01/02/16,2606,24,Male,C8,College,21993,01/06/15,,1,1,135630,1
01/03/16,2606,24,Male,C8,College,21993,01/06/15,03/03/16,1,1,0,1
01/01/16,2607,40,Male,C17,Bachelor,21636,24/12/15,,1,1,362540,2
01/02/16,2607,40,Male,C17,Bachelor,21636,24/12/15,,1,1,296370,2
01/03/16,2607,40,Male,C17,Bachelor,21636,24/12/15,,1,1,294850,2
01/04/16,2607,40,Male,C17,Bachelor,21636,24/12/15,,1,1,0,1
01/05/16,2607,40,Male,C17,Bachelor,21636,24/12/15,07/05/16,1,1,0,1
01/06/17,2608,32,Male,C16,College,79797,02/06/17,,1,1,0,1
01/07/17,2608,32,Male,C16,College,79797,02/06/17,,1,1,143040,1
01/08/17,2608,32,Male,C16,College,79797,02/06/17,,1,1,0,1
01/09/17,2608,32,Male,C16,College,79797,02/06/17,08/09/17,1,1,0,1
01/01/17,2609,23,Female,C15,Master,46604,02/01/17,,1,1,0,1
01/02/17,2609,23,Female,C15,Master,46604,02/01/17,,1,1,0,1
01/03/17,2609,23,Female,C15,Master,46604,02/01/17,22/03/17,1,1,0,1
01/05/17,2610,35,Female,C4,Master,75224,05/05/17,,3,3,0,1
01/06/17,2610,35,Female,C4,Master,75224,05/05/17,,3,3,0,1
01/07/17,2610,36,Female,C4,Master,75224,05/05/17,,3,3,287280,1
01/08/17,2610,36,Female,C4,Master,75224,05/05/17,,3,3,0,1
01/09/17,2610,36,Female,C4,Master,75224,05/05/17,,3,3,188100,1
01/10/17,2610,36,Female,C4,Master,75224,05/05/17,,3,3,190800,1
01/11/17,2610,36,Female,C4,Master,75224,05/05/17,,3,3,250080,1
01/12/17,2610,36,Female,C4,Master,75224,05/05/17,,3,3,193200,1
01/03/17,2611,39,Male,C29,Bachelor,44154,08/03/17,,1,1,464420,2
01/04/17,2611,39,Male,C29,Bachelor,44154,08/03/17,,1,1,0,2
01/05/17,2611,39,Male,C29,Bachelor,44154,08/03/17,,1,1,395260,2
01/06/17,2611,39,Male,C29,Bachelor,44154,08/03/17,,1,1,200000,2
01/07/17,2611,39,Male,C29,Bachelor,44154,08/03/17,,1,1,346560,2
01/08/17,2611,39,Male,C29,Bachelor,44154,08/03/17,,1,1,0,2
01/09/17,2611,39,Male,C29,Bachelor,44154,08/03/17,,1,1,429380,2
01/10/17,2611,39,Male,C29,Bachelor,44154,08/03/17,,1,1,471120,2
01/11/17,2611,39,Male,C29,Bachelor,44154,08/03/17,,1,1,150200,2
01/12/17,2611,39,Male,C29,Bachelor,44154,08/03/17,,1,1,150110,2
01/06/16,2612,41,Male,C13,Bachelor,56478,06/06/16,,3,3,0,1
01/07/16,2612,41,Male,C13,Bachelor,56478,06/06/16,,3,3,0,1
01/08/16,2612,41,Male,C13,Bachelor,56478,06/06/16,04/08/16,3,3,0,1
01/10/16,2613,29,Female,C5,College,63004,06/10/16,,3,3,0,1
01/11/16,2613,29,Female,C5,College,63004,06/10/16,,3,3,0,1
01/12/16,2613,29,Female,C5,College,63004,06/10/16,,3,3,0,1
01/01/17,2613,30,Female,C5,College,63004,06/10/16,,3,3,0,1
01/02/17,2613,30,Female,C5,College,63004,06/10/16,,3,3,0,1
01/03/17,2613,30,Female,C5,College,63004,06/10/16,24/03/17,3,3,0,1
01/01/16,2614,31,Male,C15,Master,81792,20/06/15,,2,2,0,1
01/02/16,2614,31,Male,C15,Master,81792,20/06/15,,2,2,3280,1
01/03/16,2614,31,Male,C15,Master,81792,20/06/15,,2,2,-5400,1
01/04/16,2614,31,Male,C15,Master,81792,20/06/15,,2,2,0,1
01/05/16,2614,31,Male,C15,Master,81792,20/06/15,,2,2,271360,1
01/06/16,2614,31,Male,C15,Master,81792,20/06/15,07/06/16,2,2,0,1
01/01/16,2615,29,Male,C29,Master,98935,24/09/12,,1,4,6864920,3
01/02/16,2615,29,Male,C29,Master,98935,24/09/12,,1,4,1125730,3
01/03/16,2615,29,Male,C29,Master,98935,24/09/12,,1,4,4081630,3
01/04/16,2615,29,Male,C29,Master,98935,24/09/12,,1,4,2665550,4
01/05/16,2615,29,Male,C29,Master,98935,24/09/12,,1,4,454670,4
01/06/16,2615,29,Male,C29,Master,98935,24/09/12,,1,4,1023180,4
01/07/16,2615,30,Male,C29,Master,98935,24/09/12,,1,4,852260,3
01/08/16,2615,30,Male,C29,Master,98935,24/09/12,,1,4,1039380,3
01/09/16,2615,30,Male,C29,Master,98935,24/09/12,,1,4,1243550,3
01/10/16,2615,30,Male,C29,Master,98935,24/09/12,,1,4,1885980,3
01/11/16,2615,30,Male,C29,Master,98935,24/09/12,,1,4,1048940,3
01/12/16,2615,30,Male,C29,Master,98935,24/09/12,,1,4,500530,3
01/01/17,2615,30,Male,C29,Master,98935,24/09/12,,1,4,1760190,3
01/02/17,2615,30,Male,C29,Master,98935,24/09/12,,1,4,2531870,3
01/03/17,2615,30,Male,C29,Master,98935,24/09/12,,1,4,5198120,3
01/04/17,2615,30,Male,C29,Master,98935,24/09/12,,1,4,441360,2
01/05/17,2615,30,Male,C29,Master,98935,24/09/12,,1,4,1711260,2
01/06/17,2615,30,Male,C29,Master,98935,24/09/12,,1,4,961990,2
01/07/17,2615,31,Male,C29,Master,98935,24/09/12,,1,4,702750,2
01/08/17,2615,31,Male,C29,Master,98935,24/09/12,,1,4,953620,2
01/09/17,2615,31,Male,C29,Master,98935,24/09/12,,1,4,514320,2
01/10/17,2615,31,Male,C29,Master,98935,24/09/12,,1,4,2605280,3
01/11/17,2615,31,Male,C29,Master,98935,24/09/12,,1,4,244350,3
01/12/17,2615,31,Male,C29,Master,98935,24/09/12,,1,4,2472560,3
01/09/16,2616,27,Male,C16,Bachelor,53320,26/09/16,,1,1,0,1
01/10/16,2616,27,Male,C16,Bachelor,53320,26/09/16,,1,1,0,1
01/11/16,2616,27,Male,C16,Bachelor,53320,26/09/16,,1,1,194010,1
01/12/16,2616,27,Male,C16,Bachelor,53320,26/09/16,,1,1,101850,1
01/01/17,2616,27,Male,C16,Bachelor,53320,26/09/16,,1,1,720440,2
01/02/17,2616,28,Male,C16,Bachelor,53320,26/09/16,,1,1,397700,2
01/03/17,2616,28,Male,C16,Bachelor,53320,26/09/16,,1,1,650270,2
01/04/17,2616,28,Male,C16,Bachelor,53320,26/09/16,,1,1,200000,1
01/05/17,2616,28,Male,C16,Bachelor,53320,26/09/16,,1,1,0,1
01/06/17,2616,28,Male,C16,Bachelor,53320,26/09/16,,1,1,0,1
01/07/17,2616,28,Male,C16,Bachelor,53320,26/09/16,04/07/17,1,1,0,1
01/01/16,2617,37,Female,C25,College,104128,16/01/12,,2,4,547260,2
01/02/16,2617,37,Female,C25,College,104128,16/01/12,,2,4,237670,2
01/03/16,2617,37,Female,C25,College,104128,16/01/12,,2,4,4898150,2
01/04/16,2617,37,Female,C25,College,104128,16/01/12,,2,4,498020,2
01/05/16,2617,37,Female,C25,College,104128,16/01/12,,2,4,310400,2
01/06/16,2617,38,Female,C25,College,104128,16/01/12,,2,4,116510,2
01/07/16,2617,38,Female,C25,College,104128,16/01/12,,2,4,810720,1
01/08/16,2617,38,Female,C25,College,104128,16/01/12,,2,4,0,1
01/09/16,2617,38,Female,C25,College,104128,16/01/12,,2,4,420440,1
01/10/16,2617,38,Female,C25,College,104128,16/01/12,,2,4,474520,2
01/11/16,2617,38,Female,C25,College,104128,16/01/12,,2,4,727690,2
01/12/16,2617,38,Female,C25,College,104128,16/01/12,,2,4,1519290,2
01/01/17,2617,38,Female,C25,College,104128,16/01/12,,2,4,2199530,2
01/02/17,2617,38,Female,C25,College,104128,16/01/12,,2,4,892430,2
01/03/17,2617,38,Female,C25,College,104128,16/01/12,,2,4,2934350,2
01/04/17,2617,38,Female,C25,College,104128,16/01/12,,2,4,354060,1
01/05/17,2617,38,Female,C25,College,104128,16/01/12,,2,4,295850,1
01/06/17,2617,39,Female,C25,College,104128,16/01/12,,2,4,582000,1
01/07/17,2617,39,Female,C25,College,104128,16/01/12,,2,4,1459760,2
