INSTRUMENTO,FECHA,TIPO VALOR,PRECIO SUCIO,PRECIO LIMPIO,DIAS X VENCER,RENDIMIENTO,TASA CUPON
M_BONOS_211209,19/08/2019,M,101.780524,100.431218,843,7.04,0.0725
M_BONOS_220609,19/08/2019,M,100.052183,98.842461,1025,6.95,0.065
M_BONOS_231207,19/08/2019,M,105.557051,104.068162,1571,6.9,0.08
M_BONOS_240905,19/08/2019,M,107.963385,104.452274,1844,6.95,0.08
M_BONOS_241205,19/08/2019,M,115.374284,113.513173,1935,6.94,0.1
M_BONOS_260305,19/08/2019,M,96.021273,93.497662,2390,6.99,0.0575
M_BONOS_270603,19/08/2019,M,104.253987,102.858154,2845,7.02,0.075
M_BONOS_290531,19/08/2019,M,111.790255,110.208311,3573,7.05,0.085
M_BONOS_310529,19/08/2019,M,106.191996,104.749635,4301,7.15,0.0775
M_BONOS_341123,19/08/2019,M,105.937937,104.495576,5575,7.26,0.0775
M_BONOS_361120,19/08/2019,M,127.241972,125.380861,6303,7.39,0.1
M_BONOS_381118,19/08/2019,M,112.720598,111.138654,7031,7.41,0.085
M_BONOS_421113,19/08/2019,M,104.621227,103.178866,8487,7.46,0.0775
M_BONOS_471107,19/08/2019,M,107.697102,106.208213,10307,7.47,0.08
M_BONOS_191211,20/08/2019,M,100.087596,99.143152,113,7.78,0.05
M_BONOS_200611,20/08/2019,M,102.034953,100.523842,296,7.31,0.08
M_BONOS_210610,20/08/2019,M,100.182965,98.955187,660,7.11,0.065
M_BONOS_211209,20/08/2019,M,101.629865,100.260421,842,7.12,0.0725
M_BONOS_220609,20/08/2019,M,99.945035,98.717257,1024,7,0.065
M_BONOS_231207,20/08/2019,M,105.311003,103.799892,1570,6.97,0.08
M_BONOS_240905,20/08/2019,M,107.809575,104.276242,1843,6.99,0.08
M_BONOS_241205,20/08/2019,M,115.300466,113.411577,1934,6.96,0.1
M_BONOS_260305,20/08/2019,M,95.939065,93.399482,2389,7.01,0.0575
M_BONOS_270603,20/08/2019,M,104.030575,102.613908,2844,7.06,0.075
M_BONOS_290531,20/08/2019,M,111.586691,109.981135,3572,7.08,0.085
M_BONOS_310529,20/08/2019,M,105.967325,104.503436,4300,7.18,0.0775
M_BONOS_341123,20/08/2019,M,105.297087,103.833198,5574,7.33,0.0775
M_BONOS_361120,20/08/2019,M,126.92336,125.034471,6302,7.42,0.1
M_BONOS_381118,20/08/2019,M,112.301711,110.696155,7030,7.45,0.085
M_BONOS_421113,20/08/2019,M,104.304589,102.8407,8486,7.49,0.0775
M_BONOS_471107,20/08/2019,M,107.227223,105.716112,10306,7.51,0.08
M_BONOS_191211,21/08/2019,M,100.102821,99.144488,112,7.8,0.05
M_BONOS_200611,21/08/2019,M,102.078921,100.545588,295,7.28,0.08
M_BONOS_210610,21/08/2019,M,100.320002,99.074169,659,7.04,0.065
M_BONOS_211209,21/08/2019,M,101.777104,100.387521,841,7.06,0.0725
M_BONOS_220609,21/08/2019,M,100.140623,98.89479,1023,6.93,0.065
M_BONOS_231207,21/08/2019,M,105.520808,103.987475,1569,6.92,0.08
M_BONOS_240905,21/08/2019,M,108.091603,104.536047,1842,6.93,0.08
M_BONOS_241205,21/08/2019,M,115.657546,113.740879,1933,6.89,0.1
M_BONOS_260305,21/08/2019,M,96.208919,93.653363,2388,6.96,0.0575
M_BONOS_270603,21/08/2019,M,104.476916,103.039416,2843,6.99,0.075
M_BONOS_290531,21/08/2019,M,112.134256,110.505089,3571,7.01,0.085
M_BONOS_310529,21/08/2019,M,106.479557,104.99414,4299,7.12,0.0775
M_BONOS_341123,21/08/2019,M,105.885012,104.399595,5573,7.27,0.0775
M_BONOS_361120,21/08/2019,M,127.638881,125.722214,6301,7.36,0.1
M_BONOS_381118,21/08/2019,M,112.876979,111.247812,7029,7.4,0.085
M_BONOS_421113,21/08/2019,M,104.890022,103.404605,8485,7.44,0.0775
M_BONOS_471107,21/08/2019,M,107.740982,106.207649,10305,7.47,0.08
M_BONOS_191211,22/08/2019,M,100.133006,99.160784,111,7.77,0.05
M_BONOS_200611,22/08/2019,M,102.154164,100.598608,294,7.21,0.08
M_BONOS_210610,22/08/2019,M,100.406466,99.142577,658,7,0.065
M_BONOS_211209,22/08/2019,M,101.881733,100.472011,840,7.02,0.0725
M_BONOS_220609,22/08/2019,M,100.285762,99.021873,1022,6.88,0.065
M_BONOS_231207,22/08/2019,M,105.730829,104.175273,1568,6.87,0.08
M_BONOS_240905,22/08/2019,M,108.330444,104.752666,1841,6.88,0.08
M_BONOS_241205,22/08/2019,M,115.91936,113.974916,1932,6.84,0.1
M_BONOS_260305,22/08/2019,M,96.479431,93.907903,2387,6.91,0.0575
M_BONOS_270603,22/08/2019,M,104.802619,103.344286,2842,6.94,0.075
M_BONOS_290531,22/08/2019,M,112.533349,110.880571,3570,6.96,0.085
M_BONOS_310529,22/08/2019,M,106.829543,105.322599,4298,7.08,0.0775
M_BONOS_341123,22/08/2019,M,106.191034,104.68409,5572,7.24,0.0775
M_BONOS_361120,22/08/2019,M,128.011472,126.067028,6300,7.33,0.1
M_BONOS_381118,22/08/2019,M,113.233168,111.58039,7028,7.37,0.085
M_BONOS_421113,22/08/2019,M,105.36603,103.859086,8484,7.4,0.0775
M_BONOS_471107,22/08/2019,M,108.258445,106.702889,10304,7.43,0.08
M_BONOS_191211,23/08/2019,M,100.1336,99.147489,110,7.84,0.05
M_BONOS_200611,23/08/2019,M,102.174261,100.596483,293,7.21,0.08
M_BONOS_210610,23/08/2019,M,100.476011,99.194067,657,6.97,0.065
M_BONOS_211209,23/08/2019,M,101.965008,100.535147,839,6.99,0.0725
M_BONOS_220609,23/08/2019,M,100.304604,99.02266,1021,6.88,0.065
M_BONOS_231207,23/08/2019,M,105.826775,104.248997,1567,6.85,0.08
M_BONOS_240905,23/08/2019,M,108.482036,104.882036,1840,6.85,0.08
M_BONOS_241205,23/08/2019,M,116.085282,114.11306,1931,6.81,0.1
M_BONOS_260305,23/08/2019,M,96.649317,94.061817,2386,6.88,0.0575
M_BONOS_270603,23/08/2019,M,104.945069,103.465902,2841,6.92,0.075
M_BONOS_290531,23/08/2019,M,112.630444,110.954055,3569,6.95,0.085
M_BONOS_310529,23/08/2019,M,106.850187,105.321715,4297,7.08,0.0775
M_BONOS_341123,23/08/2019,M,106.212011,104.683539,5571,7.24,0.0775
M_BONOS_361120,23/08/2019,M,127.805624,125.833402,6299,7.35,0.1
M_BONOS_381118,23/08/2019,M,113.03351,111.357121,7027,7.39,0.085
M_BONOS_421113,23/08/2019,M,105.045978,103.517506,8483,7.43,0.0775
M_BONOS_471107,23/08/2019,M,108.032162,106.454384,10303,7.45,0.08
M_BONOS_191211,26/08/2019,M,100.209238,99.18146,107,7.8,0.05
M_BONOS_200611,26/08/2019,M,102.226824,100.58238,290,7.22,0.08
M_BONOS_210610,26/08/2019,M,100.466532,99.130421,654,7.01,0.065
M_BONOS_211209,26/08/2019,M,101.91752,100.427242,836,7.04,0.0725
M_BONOS_220609,26/08/2019,M,100.210277,98.874166,1018,6.94,0.065
M_BONOS_231207,26/08/2019,M,105.620539,103.976095,1564,6.92,0.08
M_BONOS_240905,26/08/2019,M,108.324625,104.657958,1837,6.9,0.08
M_BONOS_241205,26/08/2019,M,115.86216,113.806604,1928,6.87,0.1
M_BONOS_260305,26/08/2019,M,96.501823,93.866406,2383,6.92,0.0575
M_BONOS_270603,26/08/2019,M,104.698681,103.157014,2838,6.97,0.075
M_BONOS_290531,26/08/2019,M,112.241592,110.49437,3566,7.01,0.085
M_BONOS_310529,26/08/2019,M,106.419016,104.82596,4294,7.14,0.0775
M_BONOS_341123,26/08/2019,M,105.99006,104.397004,5568,7.27,0.0775
M_BONOS_361120,26/08/2019,M,127.306765,125.251209,6296,7.4,0.1
M_BONOS_381118,26/08/2019,M,112.659089,110.911867,7024,7.43,0.085
M_BONOS_421113,26/08/2019,M,104.6575,103.064444,8480,7.47,0.0775
M_BONOS_471107,26/08/2019,M,107.359031,105.714587,10300,7.51,0.08
M_BONOS_191211,27/08/2019,M,100.222019,99.180352,106,7.83,0.05
M_BONOS_200611,27/08/2019,M,102.231512,100.564845,289,7.24,0.08
M_BONOS_210610,27/08/2019,M,100.385737,99.03157,653,7.07,0.065
M_BONOS_211209,27/08/2019,M,101.873719,100.363302,835,7.07,0.0725
M_BONOS_220609,27/08/2019,M,100.154002,98.799835,1017,6.97,0.065
M_BONOS_231207,27/08/2019,M,105.526967,103.8603,1563,6.95,0.08
M_BONOS_240905,27/08/2019,M,108.12739,104.438501,1836,6.95,0.08
M_BONOS_241205,27/08/2019,M,115.644773,113.56144,1927,6.92,0.1
M_BONOS_260305,27/08/2019,M,96.268399,93.61701,2382,6.97,0.0575
M_BONOS_270603,27/08/2019,M,104.474772,102.912272,2837,7.01,0.075
M_BONOS_290531,27/08/2019,M,111.962477,110.191644,3565,7.05,0.085
M_BONOS_310529,27/08/2019,M,106.27608,104.661497,4293,7.16,0.0775
M_BONOS_341123,27/08/2019,M,105.821763,104.20718,5567,7.29,0.0775
M_BONOS_361120,27/08/2019,M,126.988887,124.905554,6295,7.43,0.1
M_BONOS_381118,27/08/2019,M,112.461517,110.690684,7023,7.45,0.085
M_BONOS_421113,27/08/2019,M,104.341572,102.726989,8479,7.5,0.0775
M_BONOS_471107,27/08/2019,M,107.014656,105.347989,10299,7.54,0.08
M_BONOS_191211,28/08/2019,M,100.243399,99.187843,105,7.83,0.05
M_BONOS_200611,28/08/2019,M,102.313323,100.624434,288,7.16,0.08
M_BONOS_210610,28/08/2019,M,100.588322,99.2161,652,6.96,0.065
M_BONOS_211209,28/08/2019,M,102.062337,100.531781,834,6.99,0.0725
M_BONOS_220609,28/08/2019,M,100.373745,99.001523,1016,6.89,0.065
M_BONOS_231207,28/08/2019,M,105.698313,104.009424,1562,6.91,0.08
M_BONOS_240905,28/08/2019,M,108.321896,104.610785,1835,6.91,0.08
M_BONOS_241205,28/08/2019,M,115.809958,113.698847,1926,6.89,0.1
M_BONOS_260305,28/08/2019,M,96.538296,93.870935,2381,6.92,0.0575
M_BONOS_270603,28/08/2019,M,104.860686,103.277353,2836,6.95,0.075
M_BONOS_290531,28/08/2019,M,112.359855,110.565411,3564,7,0.085
M_BONOS_310529,28/08/2019,M,106.7066,105.070489,4292,7.11,0.0775
M_BONOS_341123,28/08/2019,M,106.126938,104.490827,5566,7.26,0.0775
M_BONOS_361120,28/08/2019,M,127.472976,125.361865,6294,7.39,0.1
M_BONOS_381118,28/08/2019,M,112.70475,110.910306,7022,7.43,0.085
M_BONOS_421113,28/08/2019,M,104.925913,103.289802,8478,7.45,0.0775
M_BONOS_471107,28/08/2019,M,107.77143,106.082541,10298,7.48,0.08
M_BONOS_191211,29/08/2019,M,100.256426,99.186982,104,7.86,0.05
M_BONOS_200611,29/08/2019,M,102.310279,100.599168,287,7.19,0.08
M_BONOS_210610,29/08/2019,M,100.540858,99.15058,651,7,0.065
M_BONOS_211209,29/08/2019,M,102.039587,100.488893,833,7.01,0.0725
M_BONOS_220609,29/08/2019,M,100.342457,98.952179,1015,6.91,0.065
M_BONOS_231207,29/08/2019,M,105.718256,104.007145,1561,6.91,0.08
M_BONOS_240905,29/08/2019,M,108.298826,104.565493,1834,6.92,0.08
M_BONOS_241205,29/08/2019,M,115.783967,113.645078,1925,6.9,0.1
M_BONOS_260305,29/08/2019,M,96.355276,93.671943,2380,6.96,0.0575
M_BONOS_270603,29/08/2019,M,104.697471,103.093304,2835,6.98,0.075
M_BONOS_290531,29/08/2019,M,112.230827,110.412771,3563,7.02,0.085
M_BONOS_310529,29/08/2019,M,106.481238,104.823599,4291,7.14,0.0775
M_BONOS_341123,29/08/2019,M,106.053139,104.3955,5565,7.27,0.0775
M_BONOS_361120,29/08/2019,M,127.383861,125.244972,6293,7.4,0.1
M_BONOS_381118,29/08/2019,M,112.617321,110.799265,7021,7.44,0.085
M_BONOS_421113,29/08/2019,M,104.608874,102.951235,8477,7.48,0.0775
M_BONOS_471107,29/08/2019,M,107.424996,105.713885,10297,7.51,0.08
M_BONOS_191211,30/08/2019,M,100.286173,99.20284,103,7.83,0.05
M_BONOS_200611,30/08/2019,M,102.353309,100.619976,286,7.16,0.08
M_BONOS_210610,30/08/2019,M,100.676456,99.268123,650,6.93,0.065
M_BONOS_211209,30/08/2019,M,102.227969,100.657136,832,6.93,0.0725
M_BONOS_220609,30/08/2019,M,100.511872,99.103539,1014,6.85,0.065
M_BONOS_231207,30/08/2019,M,106.003366,104.270033,1560,6.84,0.08
M_BONOS_240905,30/08/2019,M,108.580553,104.824997,1833,6.86,0.08
M_BONOS_241205,30/08/2019,M,116.044825,113.878158,1924,6.85,0.1
M_BONOS_260305,30/08/2019,M,96.675575,93.976269,2379,6.9,0.0575
M_BONOS_270603,30/08/2019,M,104.961598,103.336598,2834,6.94,0.075
M_BONOS_290531,30/08/2019,M,112.704538,110.862871,3562,6.96,0.085
M_BONOS_310529,30/08/2019,M,107.077246,105.398079,4290,7.07,0.0775
M_BONOS_341123,30/08/2019,M,106.644834,104.965667,5564,7.21,0.0775
M_BONOS_361120,30/08/2019,M,127.985093,125.818426,6292,7.35,0.1
M_BONOS_381118,30/08/2019,M,113.193085,111.351418,7020,7.39,0.085
M_BONOS_421113,30/08/2019,M,105.081712,103.402545,8476,7.44,0.0775
M_BONOS_471107,30/08/2019,M,107.938663,106.20533,10296,7.47,0.08
M_BONOS_191211,31/08/2019,M,100.307567,99.210345,102,7.83,0.05
M_BONOS_200611,31/08/2019,M,102.373308,100.617752,285,7.16,0.08
M_BONOS_210610,31/08/2019,M,100.695506,99.269117,649,6.93,0.065
M_BONOS_211209,31/08/2019,M,102.247313,100.656341,831,6.93,0.0725
M_BONOS_220609,31/08/2019,M,100.530675,99.104286,1013,6.85,0.065
M_BONOS_231207,31/08/2019,M,106.023168,104.267612,1559,6.84,0.08
M_BONOS_240905,31/08/2019,M,108.600895,104.823117,1832,6.86,0.08
M_BONOS_241205,31/08/2019,M,116.066534,113.87209,1923,6.85,0.1
M_BONOS_260305,31/08/2019,M,96.69379,93.978512,2378,6.9,0.0575
M_BONOS_270603,31/08/2019,M,104.981487,103.335654,2833,6.94,0.075
M_BONOS_290531,31/08/2019,M,112.725955,110.860677,3561,6.96,0.085
M_BONOS_310529,31/08/2019,M,107.097909,105.397215,4289,7.07,0.0775
M_BONOS_341123,31/08/2019,M,106.665815,104.965121,5563,7.21,0.0775
M_BONOS_361120,31/08/2019,M,128.010752,125.816308,6291,7.35,0.1
M_BONOS_381118,31/08/2019,M,113.2159,111.350622,7019,7.39,0.085
M_BONOS_421113,31/08/2019,M,105.103033,103.402339,8475,7.44,0.0775
M_BONOS_471107,31/08/2019,M,107.96065,106.205094,10295,7.47,0.08
M_BONOS_191211,02/09/2019,M,100.355731,99.230731,100,7.81,0.05
M_BONOS_200611,02/09/2019,M,102.413318,100.613318,283,7.16,0.08
M_BONOS_210610,02/09/2019,M,100.733618,99.271118,647,6.93,0.065
M_BONOS_211209,02/09/2019,M,102.286011,100.654761,829,6.93,0.0725
M_BONOS_220609,02/09/2019,M,100.568292,99.105792,1011,6.85,0.065
M_BONOS_231207,02/09/2019,M,106.062783,104.262783,1557,6.84,0.08
M_BONOS_240905,02/09/2019,M,108.554539,104.732317,1830,6.88,0.08
M_BONOS_241205,02/09/2019,M,116.157781,113.907781,1921,6.84,0.1
M_BONOS_260305,02/09/2019,M,96.780627,94.033405,2376,6.89,0.0575
M_BONOS_270603,02/09/2019,M,104.960216,103.272716,2831,6.95,0.075
M_BONOS_290531,02/09/2019,M,112.693315,110.780815,3559,6.97,0.085
M_BONOS_310529,02/09/2019,M,107.139249,105.395499,4287,7.07,0.0775
M_BONOS_341123,02/09/2019,M,106.707788,104.964038,5561,7.21,0.0775
M_BONOS_361120,02/09/2019,M,128.062086,125.812086,6289,7.35,0.1
M_BONOS_381118,02/09/2019,M,113.261543,111.349043,7017,7.39,0.085
M_BONOS_421113,02/09/2019,M,105.145687,103.401937,8473,7.44,0.0775
M_BONOS_471107,02/09/2019,M,108.004637,106.204637,10293,7.47,0.08
M_BONOS_191211,03/09/2019,M,100.390366,99.251477,99,7.76,0.05
M_BONOS_200611,03/09/2019,M,102.455984,100.633762,282,7.13,0.08
M_BONOS_210610,03/09/2019,M,100.818882,99.338326,646,6.89,0.065
M_BONOS_211209,03/09/2019,M,102.305366,100.653977,828,6.93,0.0725
M_BONOS_220609,03/09/2019,M,100.587106,99.10655,1010,6.85,0.065
M_BONOS_231207,03/09/2019,M,106.120459,104.298237,1556,6.83,0.08
M_BONOS_240905,03/09/2019,M,108.749041,104.904597,1829,6.84,0.08
M_BONOS_241205,03/09/2019,M,116.275145,113.997367,1920,6.82,0.1
M_BONOS_260305,03/09/2019,M,96.899693,94.136499,2375,6.87,0.0575
M_BONOS_270603,03/09/2019,M,105.102268,103.393935,2830,6.93,0.075
M_BONOS_290531,03/09/2019,M,112.865767,110.929656,3558,6.95,0.085
M_BONOS_310529,03/09/2019,M,107.49031,105.725032,4286,7.03,0.0775
M_BONOS_341123,03/09/2019,M,107.111472,105.346194,5560,7.17,0.0775
M_BONOS_361120,03/09/2019,M,128.899671,126.621893,6288,7.28,0.1
M_BONOS_381118,03/09/2019,M,114.0651,112.128989,7016,7.32,0.085
M_BONOS_421113,03/09/2019,M,105.849891,104.084613,8472,7.38,0.0775
M_BONOS_471107,03/09/2019,M,108.646392,106.82417,10292,7.42,0.08
M_BONOS_191211,04/09/2019,M,100.414225,99.261447,98,7.75,0.05
M_BONOS_200611,04/09/2019,M,102.498505,100.654061,281,7.1,0.08
M_BONOS_210610,04/09/2019,M,100.837851,99.33924,645,6.89,0.065
M_BONOS_211209,04/09/2019,M,102.34574,100.674212,827,6.92,0.0725
M_BONOS_220609,04/09/2019,M,100.580935,99.082324,1009,6.86,0.065
M_BONOS_231207,04/09/2019,M,106.102413,104.257969,1555,6.84,0.08
M_BONOS_240905,04/09/2019,M,108.682301,104.815634,1828,6.86,0.08
M_BONOS_241205,04/09/2019,M,116.344651,114.039095,1919,6.81,0.1
M_BONOS_260305,04/09/2019,M,96.817049,94.037882,2374,6.89,0.0575
M_BONOS_270603,04/09/2019,M,105.122155,103.392988,2829,6.93,0.075
M_BONOS_290531,04/09/2019,M,112.962772,111.00305,3557,6.94,0.085
M_BONOS_310529,04/09/2019,M,107.428227,105.641421,4285,7.04,0.0775
M_BONOS_341123,04/09/2019,M,107.324481,105.537675,5559,7.15,0.0775
M_BONOS_361120,04/09/2019,M,129.041869,126.736313,6287,7.27,0.1
M_BONOS_381118,04/09/2019,M,114.20006,112.240338,7015,7.31,0.085
M_BONOS_421113,04/09/2019,M,106.100353,104.313547,8471,7.36,0.0775
M_BONOS_471107,04/09/2019,M,109.168402,107.323958,10291,7.38,0.08
M_BONOS_191211,05/09/2019,M,100.435432,99.268765,97,7.75,0.05
M_BONOS_200611,05/09/2019,M,102.503362,100.636695,280,7.12,0.08
M_BONOS_210610,05/09/2019,M,100.708378,99.191711,644,6.98,0.065
M_BONOS_211209,05/09/2019,M,102.218256,100.526589,826,6.99,0.0725
M_BONOS_220609,05/09/2019,M,100.549869,99.033202,1008,6.88,0.065
M_BONOS_231207,05/09/2019,M,106.046646,104.179979,1554,6.86,0.08
M_BONOS_240905,05/09/2019,M,108.5289,104.640011,1827,6.9,0.08
M_BONOS_241205,05/09/2019,M,116.17514,113.841807,1918,6.85,0.1
M_BONOS_260305,05/09/2019,M,96.684323,93.889184,2373,6.92,0.0575
M_BONOS_270603,05/09/2019,M,104.837212,103.087212,2828,6.98,0.075
M_BONOS_290531,05/09/2019,M,112.456574,110.473241,3556,7.01,0.085
M_BONOS_310529,05/09/2019,M,107.11893,105.310597,4284,7.08,0.0775
M_BONOS_341123,05/09/2019,M,106.866252,105.057919,5558,7.2,0.0775
M_BONOS_361120,05/09/2019,M,128.718172,126.384839,6286,7.3,0.1
M_BONOS_381118,05/09/2019,M,113.775123,111.79179,7014,7.35,0.085
M_BONOS_421113,05/09/2019,M,105.55024,103.741907,8470,7.41,0.0775
M_BONOS_471107,05/09/2019,M,108.441779,106.575112,10290,7.44,0.08
M_BONOS_191211,06/09/2019,M,100.436026,99.25547,96,7.83,0.05
M_BONOS_200611,06/09/2019,M,102.560671,100.671782,279,7.07,0.08
M_BONOS_210610,06/09/2019,M,100.776947,99.242225,643,6.95,0.065
M_BONOS_211209,06/09/2019,M,102.321534,100.609728,825,6.95,0.0725
M_BONOS_220609,06/09/2019,M,100.643568,99.108846,1007,6.85,0.065
M_BONOS_231207,06/09/2019,M,106.217671,104.328782,1553,6.82,0.08
M_BONOS_240905,06/09/2019,M,108.809997,104.898886,1826,6.84,0.08
M_BONOS_241205,06/09/2019,M,116.387935,114.026824,1917,6.81,0.1
M_BONOS_260305,06/09/2019,M,97.004669,94.193558,2372,6.86,0.0575
M_BONOS_270603,06/09/2019,M,105.161942,103.391109,2827,6.93,0.075
M_BONOS_290531,06/09/2019,M,112.854542,110.847598,3555,6.96,0.085
M_BONOS_310529,06/09/2019,M,107.221975,105.392114,4283,7.07,0.0775
M_BONOS_341123,06/09/2019,M,107.174357,105.344496,5557,7.17,0.0775
M_BONOS_361120,06/09/2019,M,129.093063,126.731952,6285,7.27,0.1
M_BONOS_381118,06/09/2019,M,114.021442,112.014498,7013,7.33,0.085
M_BONOS_421113,06/09/2019,M,105.913823,104.083962,8469,7.38,0.0775
M_BONOS_471107,06/09/2019,M,108.837006,106.948117,10289,7.41,0.08
M_BONOS_191211,09/09/2019,M,100.500317,99.278095,93,7.83,0.05
M_BONOS_200611,09/09/2019,M,102.627461,100.671905,276,7.06,0.08
M_BONOS_210610,09/09/2019,M,100.801549,99.21266,640,6.97,0.065
M_BONOS_211209,09/09/2019,M,102.338038,100.565816,822,6.97,0.0725
M_BONOS_220609,09/09/2019,M,100.625455,99.036566,1004,6.88,0.065
M_BONOS_231207,09/09/2019,M,106.126137,104.170581,1550,6.86,0.08
M_BONOS_240905,09/09/2019,M,108.740754,104.762976,1823,6.87,0.08
M_BONOS_241205,09/09/2019,M,116.262098,113.817654,1914,6.85,0.1
M_BONOS_260305,09/09/2019,M,96.807635,93.948607,2369,6.91,0.0575
M_BONOS_270603,09/09/2019,M,104.917148,103.083815,2824,6.98,0.075
M_BONOS_290531,09/09/2019,M,112.542681,110.464903,3552,7.01,0.085
M_BONOS_310529,09/09/2019,M,106.873377,104.978933,4280,7.12,0.0775
M_BONOS_341123,09/09/2019,M,106.474297,104.579853,5554,7.25,0.0775
M_BONOS_361120,09/09/2019,M,128.588744,126.1443,6282,7.32,0.1
M_BONOS_381118,09/09/2019,M,113.643588,111.56581,7010,7.37,0.085
M_BONOS_421113,09/09/2019,M,105.521905,103.627461,8466,7.42,0.0775
M_BONOS_471107,09/09/2019,M,108.282194,106.326638,10286,7.46,0.08
M_BONOS_191211,10/09/2019,M,100.526699,99.290588,92,7.81,0.05
M_BONOS_200611,10/09/2019,M,102.639862,100.662084,275,7.07,0.08
M_BONOS_210610,10/09/2019,M,100.755313,99.148369,639,7.01,0.065
M_BONOS_211209,10/09/2019,M,102.211705,100.419344,821,7.04,0.0725
M_BONOS_220609,10/09/2019,M,100.470705,98.863761,1003,6.95,0.065
M_BONOS_231207,10/09/2019,M,105.807659,103.829881,1549,6.95,0.08
M_BONOS_240905,10/09/2019,M,108.328679,104.328679,1822,6.97,0.08
M_BONOS_241205,10/09/2019,M,115.761458,113.289236,1913,6.96,0.1
M_BONOS_260305,10/09/2019,M,96.275483,93.400483,2368,7.02,0.0575
M_BONOS_270603,10/09/2019,M,104.271344,102.417177,2823,7.09,0.075
M_BONOS_290531,10/09/2019,M,111.816903,109.715514,3551,7.11,0.085
M_BONOS_310529,10/09/2019,M,105.99819,104.082218,4279,7.23,0.0775
M_BONOS_341123,10/09/2019,M,105.178639,103.262667,5553,7.39,0.0775
M_BONOS_361120,10/09/2019,M,127.007861,124.535639,6281,7.46,0.1
M_BONOS_381118,10/09/2019,M,112.125138,110.023749,7009,7.51,0.085
M_BONOS_421113,10/09/2019,M,103.971719,102.055747,8465,7.56,0.0775
M_BONOS_471107,10/09/2019,M,106.717289,104.739511,10285,7.59,0.08
M_BONOS_191211,11/09/2019,M,100.565211,99.315211,91,7.74,0.05
M_BONOS_200611,11/09/2019,M,102.703785,100.703785,274,7.01,0.08
M_BONOS_210610,11/09/2019,M,100.774594,99.149594,638,7.01,0.065
M_BONOS_211209,11/09/2019,M,102.231347,100.418847,820,7.04,0.0725
M_BONOS_220609,11/09/2019,M,100.366071,98.741071,1002,7,0.065
M_BONOS_231207,11/09/2019,M,105.603038,103.603038,1548,7.01,0.08
M_BONOS_240905,11/09/2019,M,108.090983,104.068761,1821,7.03,0.08
M_BONOS_241205,11/09/2019,M,115.452735,112.952735,1912,7.03,0.1
M_BONOS_260305,11/09/2019,M,95.846625,92.955653,2367,7.11,0.0575
M_BONOS_270603,11/09/2019,M,103.691064,101.816064,2822,7.19,0.075
M_BONOS_290531,11/09/2019,M,111.097979,108.972979,3550,7.21,0.085
M_BONOS_310529,11/09/2019,M,105.373936,103.436436,4278,7.31,0.0775
M_BONOS_341123,11/09/2019,M,104.642643,102.705143,5552,7.45,0.0775
M_BONOS_361120,11/09/2019,M,126.580206,124.080206,6280,7.5,0.1
M_BONOS_381118,11/09/2019,M,111.281534,109.156534,7008,7.59,0.085
M_BONOS_421113,11/09/2019,M,103.330907,101.393407,8464,7.62,0.0775
M_BONOS_471107,11/09/2019,M,105.900812,103.900812,10284,7.66,0.08
M_BONOS_191211,12/09/2019,M,100.591262,99.327373,90,7.72,0.05
M_BONOS_200611,12/09/2019,M,102.767431,100.745209,273,6.95,0.08
M_BONOS_210610,12/09/2019,M,100.875422,99.232366,637,6.96,0.065
M_BONOS_211209,12/09/2019,M,102.396473,100.563834,819,6.97,0.0725
M_BONOS_220609,12/09/2019,M,100.508839,98.865783,1001,6.95,0.065
M_BONOS_231207,12/09/2019,M,105.847819,103.825597,1547,6.95,0.08
M_BONOS_240905,12/09/2019,M,104.282382,104.282382,1820,6.98,0.08
M_BONOS_241205,12/09/2019,M,115.75816,113.230382,1911,6.97,0.1
M_BONOS_260305,12/09/2019,M,93.2561,93.2561,2366,7.05,0.0575
M_BONOS_270603,12/09/2019,M,104.011006,102.115173,2821,7.14,0.075
M_BONOS_290531,12/09/2019,M,111.415243,109.266632,3549,7.17,0.085
M_BONOS_310529,12/09/2019,M,105.636227,103.677199,4277,7.28,0.0775
M_BONOS_341123,12/09/2019,M,105.221042,103.262014,5551,7.39,0.0775
M_BONOS_361120,12/09/2019,M,126.945952,124.418174,6279,7.47,0.1
M_BONOS_381118,12/09/2019,M,111.953483,109.804872,7007,7.53,0.085
M_BONOS_421113,12/09/2019,M,103.90375,101.944722,8463,7.57,0.0775
M_BONOS_471107,12/09/2019,M,106.761455,104.739233,10283,7.59,0.08
M_BONOS_191211,13/09/2019,M,100.617214,99.339436,89,7.7,0.05
M_BONOS_200611,13/09/2019,M,102.794241,100.749797,272,6.94,0.08
M_BONOS_210610,13/09/2019,M,100.829446,99.168335,636,7,0.065
M_BONOS_211209,13/09/2019,M,102.291387,100.438609,818,7.03,0.0725
M_BONOS_220609,13/09/2019,M,100.379763,98.718652,1000,7.01,0.065
M_BONOS_231207,13/09/2019,M,105.718209,103.673765,1546,6.99,0.08
M_BONOS_240905,13/09/2019,M,104.001404,103.979182,1819,7.05,0.08
M_BONOS_241205,13/09/2019,M,115.497051,112.941495,1910,7.03,0.1
M_BONOS_260305,13/09/2019,M,92.926808,92.910836,2365,7.12,0.0575
M_BONOS_270603,13/09/2019,M,103.612256,101.695589,2820,7.21,0.075
